time,position_x,position_y,position_z,angle_x,angle_y,angle_z,pos_std
2026-05-19-10-07-17,-1155.930054,35611.511719,-75291.476562,3.400000,3.800000,-140.199997,8206397.000000
2026-05-19-10-07-18,-1152.579956,35638.609375,-75448.148438,3.500000,3.700000,-140.100006,8221381.500000
2026-05-19-10-07-20,-1149.089966,35667.500000,-75615.281250,3.500000,3.700000,-140.100006,8237393.000000
2026-05-19-10-07-21,-1145.969971,35693.378906,-75764.359375,3.400000,3.800000,-140.100006,8251707.000000
2026-05-19-10-07-23,-1142.199951,35724.039062,-75941.718750,3.400000,3.800000,-140.100006,8268738.000000
2026-05-19-10-07-25,-1138.819946,35751.550781,-76100.757812,3.500000,3.600000,-140.000000,8283997.000000
2026-05-19-10-07-26,-1135.280029,35778.070312,-76254.937500,3.500000,3.700000,-139.399994,8298839.500000
2026-05-19-10-07-28,-1131.589966,35806.429688,-76419.953125,3.400000,3.700000,-139.500000,8314720.000000
2026-05-19-10-07-30,-1127.640015,35836.699219,-76595.726562,3.400000,3.700000,-139.500000,8331636.000000
2026-05-19-10-07-31,-1123.969971,35864.500000,-76757.148438,3.500000,3.700000,-139.500000,8347192.000000
2026-05-19-10-07-32,-1120.410034,35890.878906,-76911.296875,3.400000,3.700000,-139.500000,8362056.000000
2026-05-19-10-07-34,-1116.569946,35919.191406,-77076.257812,3.400000,3.700000,-139.500000,8377978.500000
2026-05-19-10-07-36,-1112.349976,35950.148438,-77256.453125,3.500000,3.700000,-139.500000,8395389.000000
2026-05-19-10-07-37,-1108.699951,35977.429688,-77415.687500,3.500000,3.800000,-139.500000,8410792.000000
2026-05-19-10-07-39,-1105.099976,36004.281250,-77572.929688,3.500000,3.800000,-139.500000,8425998.000000
2026-05-19-10-07-41,-1101.410034,36032.511719,-77738.117188,3.500000,3.700000,-139.500000,8441993.000000
2026-05-19-10-07-42,-1097.349976,36063.070312,-77917.242188,3.500000,3.700000,-139.500000,8459339.000000
2026-05-19-10-07-44,-1093.729980,36090.359375,-78076.617188,3.500000,3.800000,-139.500000,8474790.000000
2026-05-19-10-07-45,-1090.219971,36116.871094,-78231.132812,3.500000,3.700000,-139.399994,8489784.000000
2026-05-19-10-07-47,-1086.369995,36145.199219,-78397.351562,3.600000,3.800000,-139.399994,8505920.000000
2026-05-19-10-07-49,-1082.250000,36175.468750,-78575.992188,3.600000,3.700000,-139.500000,8523258.000000
2026-05-19-10-07-50,-1078.550049,36202.449219,-78735.757812,3.500000,3.700000,-139.300003,8538777.000000
2026-05-19-10-07-52,-1074.650024,36230.929688,-78904.156250,3.500000,3.800000,-139.300003,8555152.000000
2026-05-19-10-07-53,-1071.109985,36256.500000,-79055.250000,3.500000,3.700000,-139.300003,8569857.000000
2026-05-19-10-07-55,-1066.989990,36286.851562,-79234.960938,3.500000,3.700000,-139.199997,8587371.000000
2026-05-19-10-07-57,-1063.180054,36314.078125,-79396.593750,3.500000,3.700000,-139.300003,8603128.000000
2026-05-19-10-07-58,-1059.219971,36342.699219,-79566.992188,3.500000,3.700000,-139.199997,8619756.000000
2026-05-19-10-08-00,-1055.670044,36368.218750,-79719.187500,3.500000,3.700000,-139.100006,8634624.000000
2026-05-19-10-08-02,-1051.430054,36398.589844,-79900.953125,3.600000,3.800000,-139.100006,8652380.000000
2026-05-19-10-08-03,-1047.800049,36424.808594,-80058.281250,3.500000,3.700000,-139.100006,8667759.000000
2026-05-19-10-08-04,-1044.119995,36450.808594,-80215.039062,3.500000,3.700000,-139.100006,8683094.000000
2026-05-19-10-08-06,-1040.250000,36478.339844,-80380.968750,3.600000,3.900000,-139.000000,8699340.000000
2026-05-19-10-08-08,-1035.949951,36508.339844,-80562.343750,3.400000,3.700000,-139.000000,8717128.000000
2026-05-19-10-08-09,-1032.119995,36534.750000,-80721.773438,3.300000,3.800000,-139.000000,8732773.000000
2026-05-19-10-08-11,-1027.989990,36563.070312,-80892.812500,3.400000,3.700000,-139.000000,8749564.000000
2026-05-19-10-08-13,-1024.410034,36588.191406,-81044.523438,3.300000,3.700000,-138.899994,8764457.000000
2026-05-19-10-08-14,-1020.099976,36617.980469,-81224.000000,3.400000,3.700000,-138.899994,8782092.000000
2026-05-19-10-08-16,-1016.229980,36644.628906,-81384.953125,3.400000,3.700000,-138.800003,8797916.000000
2026-05-19-10-08-17,-1012.130005,36672.941406,-81556.210938,3.400000,3.700000,-138.800003,8814768.000000
2026-05-19-10-08-19,-1008.500000,36698.109375,-81708.648438,3.500000,3.800000,-138.800003,8829770.000000
2026-05-19-10-08-21,-1004.169983,36727.441406,-81887.148438,3.500000,3.700000,-138.699997,8847345.000000
2026-05-19-10-08-22,-1000.400024,36753.519531,-82046.562500,3.300000,3.700000,-138.699997,8863040.000000
2026-05-19-10-08-24,-996.229980,36781.769531,-82220.281250,3.300000,3.700000,-138.699997,8880142.000000
2026-05-19-10-08-25,-992.609985,36806.589844,-82373.046875,3.400000,3.700000,-137.399994,8895198.000000
2026-05-19-10-08-27,-988.330017,36836.488281,-82556.687500,3.500000,3.600000,-137.300003,8913278.000000
2026-05-19-10-08-28,-984.500000,36862.800781,-82718.726562,3.400000,3.600000,-137.300003,8929218.000000
2026-05-19-10-08-30,-979.669983,36890.769531,-82888.007812,3.400000,3.600000,-137.199997,8945954.000000
2026-05-19-10-08-32,-975.270020,36915.828125,-83039.460938,3.400000,3.600000,-137.199997,8960951.000000
2026-05-19-10-08-33,-969.960022,36945.898438,-83221.898438,3.500000,3.500000,-137.100006,8979022.000000
2026-05-19-10-08-35,-965.349976,36972.488281,-83383.437500,3.700000,3.500000,-137.100006,8995023.000000
2026-05-19-10-08-36,-960.280029,37001.160156,-83558.062500,3.500000,3.600000,-137.000000,9012318.000000
2026-05-19-10-08-38,-955.799988,37026.500000,-83712.171875,3.600000,3.600000,-137.000000,9027578.000000
2026-05-19-10-08-40,-950.599976,37056.589844,-83894.710938,3.500000,3.700000,-137.000000,9045650.000000
2026-05-19-10-08-41,-945.409973,37083.339844,-84057.296875,3.600000,3.600000,-136.899994,9061732.000000
2026-05-19-10-08-43,-940.140015,37112.140625,-84230.750000,3.600000,3.700000,-136.899994,9078900.000000
2026-05-19-10-08-44,-935.469971,37137.718750,-84384.250000,3.500000,3.600000,-136.899994,9094115.000000
2026-05-19-10-08-46,-929.979980,37168.128906,-84565.570312,3.600000,3.700000,-136.800003,9112092.000000
2026-05-19-10-08-48,-925.239990,37195.179688,-84726.070312,3.600000,3.700000,-136.800003,9128017.000000
2026-05-19-10-08-49,-920.140015,37224.691406,-84900.820312,3.500000,3.700000,-136.800003,9145370.000000
2026-05-19-10-08-51,-915.859985,37250.929688,-85055.710938,3.500000,3.700000,-136.699997,9160803.000000
2026-05-19-10-08-52,-910.820007,37281.511719,-85236.117188,3.500000,3.600000,-136.699997,9178783.000000
2026-05-19-10-08-54,-906.309998,37308.199219,-85393.882812,3.600000,3.600000,-136.699997,9194522.000000
2026-05-19-10-08-55,-901.849976,37334.851562,-85551.656250,3.600000,3.600000,-136.699997,9210271.000000
2026-05-19-10-08-57,-896.969971,37363.390625,-85721.382812,3.600000,3.600000,-136.600006,9227231.000000
2026-05-19-10-08-59,-891.609985,37394.078125,-85903.531250,3.500000,3.600000,-136.600006,9245439.000000
2026-05-19-10-09-00,-886.960022,37421.328125,-86064.992188,3.500000,3.600000,-136.600006,9261590.000000
2026-05-19-10-09-02,-882.000000,37450.449219,-86237.718750,3.500000,3.600000,-136.500000,9278873.000000
2026-05-19-10-09-03,-877.580017,37476.660156,-86393.343750,3.500000,3.600000,-136.500000,9294452.000000
2026-05-19-10-09-05,-872.609985,37507.371094,-86575.359375,3.500000,3.600000,-136.500000,9312685.000000
2026-05-19-10-09-07,-868.289978,37534.710938,-86737.609375,3.500000,3.600000,-136.500000,9328936.000000
2026-05-19-10-09-08,-863.559998,37564.390625,-86913.562500,3.500000,3.600000,-136.500000,9346556.000000
2026-05-19-10-09-10,-859.450012,37590.601562,-87069.031250,3.500000,3.600000,-136.399994,9362137.000000
2026-05-19-10-09-12,-854.599976,37621.531250,-87252.367188,3.600000,3.600000,-136.399994,9380518.000000
2026-05-19-10-09-13,-850.299988,37649.019531,-87415.703125,3.600000,3.600000,-136.399994,9396903.000000
2026-05-19-10-09-15,-845.869995,37678.160156,-87588.718750,3.500000,3.600000,-136.399994,9414270.000000
2026-05-19-10-09-16,-841.989990,37704.390625,-87744.648438,3.500000,3.600000,-136.300003,9429928.000000
2026-05-19-10-09-18,-837.330017,37735.421875,-87928.601562,3.500000,3.500000,-136.500000,9448428.000000
2026-05-19-10-09-19,-833.219971,37762.968750,-88092.031250,3.500000,3.600000,-136.500000,9464870.000000
2026-05-19-10-09-21,-828.869995,37792.460938,-88266.718750,3.500000,3.600000,-136.500000,9482461.000000
2026-05-19-10-09-23,-824.909973,37818.851562,-88423.039062,3.600000,3.600000,-136.399994,9498222.000000
2026-05-19-10-09-24,-820.260010,37849.859375,-88606.960938,3.600000,3.600000,-136.399994,9516784.000000
2026-05-19-10-09-26,-816.039978,37877.578125,-88771.882812,3.600000,3.600000,-136.399994,9533432.000000
2026-05-19-10-09-27,-811.580017,37906.871094,-88946.242188,3.600000,3.600000,-136.399994,9551043.000000
2026-05-19-10-09-29,-807.559998,37932.859375,-89101.406250,3.600000,3.600000,-136.399994,9566727.000000
2026-05-19-10-09-31,-802.650024,37963.699219,-89286.007812,3.600000,3.600000,-136.300003,9585403.000000
2026-05-19-10-09-32,-798.260010,37991.300781,-89451.039062,3.600000,3.600000,-136.300003,9602103.000000
2026-05-19-10-09-34,-793.950012,38018.148438,-89611.859375,3.600000,3.600000,-136.199997,9618382.000000
2026-05-19-10-09-35,-789.320007,38046.968750,-89784.898438,3.600000,3.600000,-136.199997,9635910.000000
2026-05-19-10-09-37,-784.250000,38077.800781,-89970.078125,3.600000,3.600000,-136.199997,9654677.000000
2026-05-19-10-09-38,-779.659973,38105.218750,-90134.828125,3.600000,3.600000,-136.199997,9671373.000000
2026-05-19-10-09-40,-775.250000,38131.648438,-90295.242188,3.700000,3.500000,-136.199997,9687657.000000
2026-05-19-10-09-42,-770.530029,38160.078125,-90468.257812,3.600000,3.600000,-136.100006,9705235.000000
2026-05-19-10-09-43,-765.440002,38190.609375,-90654.367188,3.700000,3.600000,-136.100006,9724149.000000
2026-05-19-10-09-45,-760.880005,38217.781250,-90820.257812,3.700000,3.600000,-136.100006,9741034.000000
2026-05-19-10-09-47,-756.020020,38246.718750,-90997.242188,3.700000,3.600000,-136.100006,9759048.000000
2026-05-19-10-09-48,-751.739990,38272.210938,-91153.218750,3.700000,3.600000,-136.100006,9774929.000000
2026-05-19-10-09-50,-746.659973,38302.449219,-91338.289062,3.700000,3.600000,-136.100006,9793778.000000
2026-05-19-10-09-51,-742.169983,38329.191406,-91502.226562,3.600000,3.500000,-136.000000,9810471.000000
2026-05-19-10-09-53,-737.340027,38358.230469,-91679.476562,3.700000,3.600000,-136.000000,9828537.000000
2026-05-19-10-09-54,-732.960022,38384.011719,-91837.492188,3.700000,3.600000,-136.000000,9844641.000000
2026-05-19-10-09-56,-727.929993,38414.089844,-92022.343750,3.700000,3.600000,-136.000000,9863504.000000
2026-05-19-10-09-58,-723.419983,38441.191406,-92189.140625,3.700000,3.600000,-135.899994,9880539.000000
2026-05-19-10-09-59,-718.669983,38470.140625,-92366.726562,3.700000,3.500000,-135.899994,9898702.000000
2026-05-19-10-10-01,-714.400024,38495.781250,-92524.250000,3.700000,3.500000,-135.899994,9914821.000000
2026-05-19-10-10-03,-709.390015,38526.281250,-92711.312500,3.700000,3.600000,-135.899994,9933970.000000
2026-05-19-10-10-04,-704.989990,38552.898438,-92874.968750,3.700000,3.500000,-135.899994,9950715.000000
2026-05-19-10-10-06,-700.359985,38581.398438,-93050.703125,3.700000,3.500000,-135.899994,9968697.000000
2026-05-19-10-10-07,-696.289978,38607.101562,-93209.226562,3.700000,3.500000,-135.800003,9984929.000000
2026-05-19-10-10-09,-691.469971,38637.199219,-93395.140625,3.700000,3.600000,-135.800003,10003988.000000
2026-05-19-10-10-10,-687.109985,38664.148438,-93561.429688,3.700000,3.600000,-135.800003,10021048.000000
2026-05-19-10-10-12,-682.359985,38693.179688,-93740.351562,3.700000,3.600000,-135.800003,10039418.000000
2026-05-19-10-10-14,-678.250000,38718.691406,-93897.562500,3.800000,3.600000,-135.800003,10055580.000000
2026-05-19-10-10-15,-673.380005,38748.851562,-94083.500000,3.700000,3.500000,-135.699997,10074702.000000
2026-05-19-10-10-17,-669.130005,38775.839844,-94249.718750,3.700000,3.500000,-135.699997,10091808.000000
2026-05-19-10-10-18,-664.979980,38802.230469,-94412.531250,3.700000,3.500000,-135.699997,10108573.000000
2026-05-19-10-10-20,-660.500000,38830.140625,-94585.632812,3.700000,3.600000,-135.699997,10126403.000000
2026-05-19-10-10-22,-655.679993,38860.289062,-94772.906250,3.600000,3.500000,-135.699997,10145708.000000
2026-05-19-10-10-23,-651.340027,38887.121094,-94939.007812,3.600000,3.500000,-135.600006,10162859.000000
2026-05-19-10-10-25,-646.469971,38916.070312,-95118.617188,3.700000,3.500000,-135.600006,10181448.000000
2026-05-19-10-10-26,-642.210022,38941.648438,-95277.453125,3.700000,3.600000,-135.600006,10197900.000000
2026-05-19-10-10-28,-637.130005,38972.070312,-95466.382812,3.700000,3.600000,-135.500000,10217484.000000
2026-05-19-10-10-29,-632.630005,38998.468750,-95630.593750,3.700000,3.500000,-135.500000,10234515.000000
2026-05-19-10-10-31,-627.679993,39027.359375,-95810.398438,3.700000,3.500000,-135.399994,10253178.000000
2026-05-19-10-10-33,-623.320007,39052.738281,-95968.820312,3.800000,3.600000,-135.500000,10269614.000000
2026-05-19-10-10-34,-618.200012,39083.058594,-96157.687500,3.700000,3.500000,-135.399994,10289224.000000
2026-05-19-10-10-36,-613.070007,39113.730469,-96349.320312,3.700000,3.600000,-135.399994,10309132.000000
2026-05-19-10-10-38,-608.460022,39141.070312,-96520.257812,3.700000,3.600000,-135.399994,10326902.000000
2026-05-19-10-10-39,-603.880005,39168.261719,-96690.156250,3.700000,3.600000,-135.399994,10344574.000000
2026-05-19-10-10-41,-599.590027,39193.460938,-96847.882812,3.700000,3.500000,-135.300003,10360989.000000
2026-05-19-10-10-42,-594.909973,39220.390625,-97017.273438,3.800000,3.500000,-135.300003,10378625.000000
2026-05-19-10-10-44,-589.909973,39248.988281,-97197.648438,3.700000,3.500000,-135.199997,10397403.000000
2026-05-19-10-10-45,-585.500000,39273.921875,-97355.281250,3.700000,3.500000,-135.199997,10413818.000000
2026-05-19-10-10-47,-580.380005,39303.710938,-97543.187500,3.700000,3.500000,-135.199997,10433407.000000
2026-05-19-10-10-48,-575.900024,39330.011719,-97708.679688,3.700000,3.600000,-135.199997,10450673.000000
2026-05-19-10-10-50,-571.130005,39358.429688,-97887.789062,3.700000,3.500000,-135.199997,10469372.000000
2026-05-19-10-10-52,-566.900024,39383.789062,-98047.703125,3.700000,3.600000,-135.199997,10486076.000000
2026-05-19-10-10-53,-561.950012,39413.578125,-98236.406250,3.700000,3.500000,-135.100006,10505799.000000
2026-05-19-10-10-55,-557.450012,39440.148438,-98405.742188,3.700000,3.500000,-135.100006,10523501.000000
2026-05-19-10-10-57,-552.770020,39468.171875,-98583.796875,3.600000,3.600000,-135.100006,10542126.000000
2026-05-19-10-10-58,-548.570007,39493.359375,-98743.718750,3.600000,3.500000,-135.000000,10558875.000000
2026-05-19-10-11-00,-543.570007,39522.988281,-98931.812500,3.600000,3.500000,-135.000000,10578576.000000
2026-05-19-10-11-01,-539.109985,39549.429688,-99100.156250,3.600000,3.500000,-135.000000,10596220.000000
2026-05-19-10-11-03,-534.299988,39577.660156,-99280.062500,3.600000,3.500000,-135.000000,10615082.000000
2026-05-19-10-11-04,-530.150024,39602.730469,-99439.601562,3.600000,3.500000,-135.000000,10631812.000000
2026-05-19-10-11-06,-525.099976,39632.718750,-99630.601562,3.500000,3.500000,-135.000000,10651851.000000
2026-05-19-10-11-08,-520.640015,39659.320312,-99800.312500,3.500000,3.500000,-135.000000,10669662.000000
2026-05-19-10-11-09,-515.859985,39687.609375,-99980.937500,3.600000,3.500000,-135.000000,10688625.000000
2026-05-19-10-11-11,-511.540009,39712.988281,-100142.812500,3.500000,3.500000,-135.000000,10705633.000000
2026-05-19-10-11-13,-506.519989,39742.691406,-100332.328125,3.500000,3.500000,-135.000000,10725561.000000
2026-05-19-10-11-14,-502.140015,39768.859375,-100499.492188,3.500000,3.500000,-135.000000,10743137.000000
2026-05-19-10-11-15,-497.790009,39794.628906,-100664.117188,3.500000,3.500000,-134.899994,10760463.000000
2026-05-19-10-11-17,-493.029999,39822.308594,-100841.632812,3.600000,3.500000,-134.899994,10779156.000000
2026-05-19-10-11-19,-487.959991,39851.609375,-101030.242188,3.500000,3.500000,-134.899994,10799033.000000
2026-05-19-10-11-20,-483.480011,39877.500000,-101197.898438,3.600000,3.500000,-134.800003,10816716.000000
2026-05-19-10-11-22,-478.529999,39905.621094,-101379.539062,3.500000,3.500000,-134.800003,10835893.000000
2026-05-19-10-11-24,-474.160004,39930.460938,-101540.117188,3.600000,3.500000,-134.800003,10852860.000000
2026-05-19-10-11-25,-468.980011,39959.769531,-101730.179688,3.600000,3.400000,-134.800003,10872951.000000
2026-05-19-10-11-27,-464.359985,39985.539062,-101896.953125,3.700000,3.500000,-134.800003,10890607.000000
2026-05-19-10-11-28,-459.390015,40013.511719,-102077.632812,3.600000,3.500000,-134.800003,10909762.000000
2026-05-19-10-11-30,-455.089996,40038.539062,-102238.492188,3.600000,3.500000,-134.699997,10926819.000000
2026-05-19-10-11-32,-449.890015,40068.328125,-102430.148438,3.600000,3.500000,-134.699997,10947149.000000
2026-05-19-10-11-33,-445.279999,40094.781250,-102600.789062,3.500000,3.500000,-134.699997,10965245.000000
2026-05-19-10-11-35,-440.320007,40122.949219,-102783.070312,3.500000,3.500000,-134.699997,10984583.000000
2026-05-19-10-11-36,-435.989990,40147.660156,-102943.156250,3.600000,3.500000,-134.699997,11001574.000000
2026-05-19-10-11-38,-430.989990,40176.808594,-103131.773438,3.600000,3.400000,-134.699997,11021608.000000
2026-05-19-10-11-39,-426.380005,40203.359375,-103304.046875,3.500000,3.500000,-134.699997,11039909.000000
2026-05-19-10-11-41,-421.570007,40231.121094,-103484.953125,3.600000,3.500000,-134.600006,11059129.000000
2026-05-19-10-11-43,-417.190002,40255.921875,-103646.507812,3.500000,3.500000,-134.500000,11076296.000000
2026-05-19-10-11-44,-412.149994,40285.050781,-103836.546875,3.600000,3.500000,-134.600006,11096485.000000
2026-05-19-10-11-46,-407.630005,40311.128906,-104006.531250,3.500000,3.500000,-134.500000,11114562.000000
2026-05-19-10-11-47,-403.109985,40336.980469,-104175.242188,3.500000,3.500000,-134.600006,11132506.000000
2026-05-19-10-11-49,-398.429993,40364.449219,-104353.976562,3.600000,3.500000,-134.500000,11151537.000000
2026-05-19-10-11-51,-393.350006,40394.058594,-104546.281250,3.500000,3.500000,-134.500000,11172017.000000
2026-05-19-10-11-52,-388.850006,40420.550781,-104718.562500,3.600000,3.500000,-134.500000,11190381.000000
2026-05-19-10-11-54,-383.970001,40448.449219,-104900.289062,3.500000,3.400000,-134.500000,11209791.000000
2026-05-19-10-11-55,-379.529999,40473.488281,-105063.468750,3.500000,3.500000,-134.399994,11227233.000000
2026-05-19-10-11-57,-374.179993,40502.828125,-105255.007812,3.500000,3.500000,-134.399994,11247704.000000
2026-05-19-10-11-58,-369.299988,40529.269531,-105428.093750,3.500000,3.500000,-134.399994,11266206.000000
2026-05-19-10-12-00,-364.000000,40557.800781,-105614.000000,3.500000,3.500000,-134.300003,11286108.000000
2026-05-19-10-12-02,-359.369995,40582.488281,-105775.929688,3.500000,3.500000,-134.300003,11303433.000000
2026-05-19-10-12-03,-353.929993,40611.531250,-105966.070312,3.500000,3.500000,-134.300003,11323797.000000
2026-05-19-10-12-05,-349.109985,40637.761719,-106137.937500,3.500000,3.500000,-134.199997,11342208.000000
2026-05-19-10-12-06,-343.950012,40666.121094,-106323.382812,3.600000,3.400000,-134.199997,11362080.000000
2026-05-19-10-12-08,-339.480011,40690.980469,-106486.046875,3.500000,3.400000,-134.199997,11379528.000000
2026-05-19-10-12-10,-334.040009,40720.800781,-106680.101562,3.500000,3.500000,-134.199997,11400386.000000
2026-05-19-10-12-11,-329.320007,40747.089844,-106851.531250,3.500000,3.400000,-134.100006,11418817.000000
2026-05-19-10-12-13,-323.559998,40775.621094,-107034.546875,3.500000,3.500000,-134.100006,11438618.000000
2026-05-19-10-12-14,-318.510010,40801.019531,-107197.601562,3.500000,3.500000,-134.100006,11456264.000000
2026-05-19-10-12-16,-312.700012,40830.628906,-107387.468750,3.500000,3.500000,-134.000000,11476834.000000
2026-05-19-10-12-18,-307.309998,40857.328125,-107559.132812,3.500000,3.500000,-134.000000,11495451.000000
2026-05-19-10-12-19,-301.579987,40885.519531,-107740.859375,3.500000,3.400000,-133.899994,11515167.000000
2026-05-19-10-12-21,-296.329987,40910.679688,-107903.289062,3.400000,3.500000,-133.899994,11532790.000000
2026-05-19-10-12-23,-290.100006,40940.449219,-108095.968750,3.500000,3.400000,-133.899994,11553715.000000
2026-05-19-10-12-24,-284.480011,40967.078125,-108268.148438,3.500000,3.400000,-133.899994,11572427.000000
2026-05-19-10-12-26,-278.480011,40995.511719,-108451.820312,3.500000,3.400000,-134.000000,11592400.000000
2026-05-19-10-12-27,-273.190002,41020.660156,-108613.898438,3.500000,3.400000,-133.899994,11610028.000000
2026-05-19-10-12-29,-266.769989,41050.460938,-108806.476562,3.500000,3.400000,-133.899994,11630982.000000
2026-05-19-10-12-30,-261.209991,41076.488281,-108974.320312,3.600000,3.400000,-133.800003,11649263.000000
2026-05-19-10-12-32,-254.960007,41105.320312,-109159.898438,3.400000,3.400000,-133.899994,11669483.000000
2026-05-19-10-12-34,-249.559998,41130.500000,-109321.578125,3.400000,3.400000,-133.899994,11687104.000000
2026-05-19-10-12-35,-243.110001,41160.691406,-109515.218750,3.400000,3.400000,-133.800003,11708229.000000
2026-05-19-10-12-37,-237.490005,41187.429688,-109686.531250,3.500000,3.400000,-133.800003,11726931.000000
2026-05-19-10-12-38,-231.860001,41213.929688,-109856.601562,3.500000,3.400000,-133.699997,11745520.000000
2026-05-19-10-12-40,-225.889999,41241.941406,-110036.671875,3.500000,3.400000,-133.699997,11765205.000000
2026-05-19-10-12-42,-219.589996,41271.640625,-110227.546875,3.500000,3.500000,-133.699997,11786084.000000
2026-05-19-10-12-43,-213.919998,41298.628906,-110400.968750,3.400000,3.400000,-133.600006,11805065.000000
2026-05-19-10-12-45,-207.919998,41327.339844,-110585.187500,3.400000,3.400000,-133.600006,11825227.000000
2026-05-19-10-12-46,-202.589996,41352.851562,-110748.640625,3.400000,3.400000,-133.600006,11843121.000000
2026-05-19-10-12-48,-196.270004,41383.250000,-110943.750000,3.400000,3.400000,-133.600006,11864490.000000
2026-05-19-10-12-49,-190.669998,41410.160156,-111116.148438,3.500000,3.400000,-133.500000,11883377.000000
2026-05-19-10-12-51,-185.210007,41436.601562,-111285.171875,3.500000,3.400000,-133.500000,11901882.000000
2026-05-19-10-12-53,-179.360001,41464.558594,-111464.812500,3.400000,3.400000,-133.600006,11921559.000000
2026-05-19-10-12-54,-173.160004,41495.171875,-111661.468750,3.500000,3.500000,-133.500000,11943126.000000
2026-05-19-10-12-56,-167.710007,41522.199219,-111835.898438,3.500000,3.500000,-133.500000,11962275.000000
2026-05-19-10-12-57,-161.929993,41550.441406,-112017.507812,3.400000,3.500000,-133.500000,11982246.000000
2026-05-19-10-12-59,-156.779999,41576.148438,-112181.968750,3.500000,3.400000,-133.500000,12000342.000000
2026-05-19-10-13-01,-150.619995,41606.718750,-112378.031250,3.500000,3.400000,-133.699997,12021932.000000
2026-05-19-10-13-02,-145.270004,41633.601562,-112550.492188,3.500000,3.400000,-133.699997,12040923.000000
2026-05-19-10-13-04,-139.600006,41662.531250,-112736.460938,3.500000,3.400000,-133.699997,12061415.000000
2026-05-19-10-13-05,-134.600006,41688.050781,-112900.281250,3.600000,3.400000,-133.699997,12079482.000000
2026-05-19-10-13-07,-128.690002,41718.441406,-113095.437500,3.600000,3.400000,-133.699997,12101002.000000
2026-05-19-10-13-09,-123.489998,41745.238281,-113267.546875,3.600000,3.400000,-133.600006,12119987.000000
2026-05-19-10-13-10,-117.870003,41774.191406,-113454.000000,3.500000,3.400000,-133.600006,12140554.000000
2026-05-19-10-13-12,-112.930000,41799.691406,-113618.140625,3.600000,3.500000,-133.600006,12158670.000000
2026-05-19-10-13-14,-106.980003,41830.128906,-113813.687500,3.600000,3.400000,-133.500000,12180283.000000
2026-05-19-10-13-15,-100.940002,41860.789062,-114010.453125,3.600000,3.500000,-133.500000,12202043.000000
2026-05-19-10-13-17,-95.430000,41888.238281,-114186.960938,3.400000,4.800000,-135.199997,12221620.000000
2026-05-19-10-13-18,-90.529999,41916.300781,-114362.351562,75.500000,-11.800000,-138.399994,12240922.000000
2026-05-19-10-13-20,-83.989998,41941.988281,-114534.882812,6.200000,7.400000,-124.500000,12259636.000000
2026-05-19-10-13-21,-77.389999,41969.359375,-114707.898438,3.700000,-0.900000,-106.199997,12278202.000000
2026-05-19-10-13-23,-69.830002,41998.148438,-114892.289062,5.400000,1.200000,-121.000000,12297916.000000
2026-05-19-10-13-24,-63.529999,42025.671875,-115070.828125,-0.700000,7.300000,-150.100006,12317142.000000
2026-05-19-10-13-26,-56.669998,42054.441406,-115248.992188,-1.500000,3.600000,-136.600006,12336480.000000
2026-05-19-10-13-27,-50.040001,42084.589844,-115425.031250,2.100000,2.200000,-134.300003,12355684.000000
2026-05-19-10-13-28,-50.040001,42084.589844,-115425.031250,2.100000,2.200000,-134.300003,12355684.000000
2026-05-19-10-13-29,-0.050000,-0.020000,0.020000,-0.100000,0.300000,-137.199997,0.700000
2026-05-19-10-13-31,0.610000,0.190000,-0.110000,-2.200000,3.000000,1.500000,7.700000
2026-05-19-10-13-32,-0.450000,0.340000,-0.970000,4.100000,-2.000000,5.000000,16.900000
2026-05-19-10-13-34,-2.000000,-0.260000,-2.600000,-3.500000,5.900000,5.600000,27.900000
2026-05-19-10-13-35,-4.570000,-1.730000,-4.420000,-3.000000,6.500000,3.600000,40.599998
2026-05-19-10-13-37,-9.110000,-3.050000,-6.040000,-4.100000,2.900000,-1.100000,54.700001
2026-05-19-10-13-38,-14.910000,-4.480000,-7.680000,0.400000,-3.700000,6.700000,70.099998
2026-05-19-10-13-40,-20.620001,-5.260000,-10.280000,-0.800000,2.800000,9.400000,86.900002
2026-05-19-10-13-41,-26.450001,-6.330000,-13.200000,1.800000,3.600000,4.900000,104.800003
2026-05-19-10-13-43,-32.549999,-7.150000,-16.280001,0.600000,5.700000,1.600000,123.900002
2026-05-19-10-13-44,-39.160000,-7.740000,-19.379999,-5.700000,3.800000,4.100000,144.399994
2026-05-19-10-13-46,-45.509998,-8.630000,-22.240000,-4.100000,6.900000,7.000000,166.100006
2026-05-19-10-13-47,-52.849998,-9.700000,-25.610001,-0.200000,5.500000,1.600000,189.300003
2026-05-19-10-13-49,-60.200001,-10.670000,-28.820000,-2.600000,4.500000,2.900000,214.000000
2026-05-19-10-13-51,-67.459999,-12.010000,-31.600000,-8.500000,4.000000,1.500000,238.800003
2026-05-19-10-13-52,-74.599998,-13.150000,-34.160000,-1.800000,3.300000,-6.900000,262.299988
2026-05-19-10-13-53,-83.339996,-14.470000,-37.980000,-1.200000,5.300000,0.600000,290.299988
2026-05-19-10-13-55,-92.690002,-15.620000,-41.919998,-2.200000,1.900000,19.700001,319.500000
2026-05-19-10-13-57,-105.879997,-14.240000,-45.820000,3.500000,-2.100000,57.900002,349.899994
